pid,max_value_column,max_value,date
D20240215T180642_IFCB010_00658,Cerataulina_pelagica,0.8877,20240215
D20240215T180642_IFCB010_00659,pennate,0.99,20240215
D20240215T180642_IFCB010_00660,detritus,0.998,20240215
D20240215T180642_IFCB010_00661,Cryptophyta,0.966,20240215
D20240215T180642_IFCB010_00662,fiber_TAG_external_detritus,0.991,20240215
D20240215T180642_IFCB010_00663,fiber,0.9937,20240215
D20240215T180642_IFCB010_00664,fiber,1.0,20240215
D20240215T180642_IFCB010_00665,nanoplankton_mix,0.9844,20240215
D20240215T180642_IFCB010_00666,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00667,detritus,0.9966,20240215
D20240215T180642_IFCB010_00668,detritus,0.968,20240215
D20240215T180642_IFCB010_00670,Skeletonema,0.3716,20240215
D20240215T180642_IFCB010_00671,detritus,0.9995,20240215
D20240215T180642_IFCB010_00672,nanoplankton_mix,0.9985,20240215
D20240215T180642_IFCB010_00673,fiber,0.9927,20240215
D20240215T180642_IFCB010_00674,nanoplankton_mix,0.9995,20240215
D20240215T180642_IFCB010_00675,detritus,0.9814,20240215
D20240215T180642_IFCB010_00676,detritus,0.8584,20240215
D20240215T180642_IFCB010_00678,nanoplankton_mix,0.998,20240215
D20240215T180642_IFCB010_00679,Cryptophyta,0.977,20240215
D20240215T180642_IFCB010_00680,fiber_TAG_external_detritus,0.7476,20240215
D20240215T180642_IFCB010_00681,nanoplankton_mix,0.9995,20240215
D20240215T180642_IFCB010_00682,detritus_transparent,0.9937,20240215
D20240215T180642_IFCB010_00683,detritus,1.0,20240215
D20240215T180642_IFCB010_00684,detritus_transparent,0.7134,20240215
D20240215T180642_IFCB010_00685,fiber,0.9995,20240215
D20240215T180642_IFCB010_00686,detritus,0.9937,20240215
D20240215T180642_IFCB010_00687,detritus,0.9995,20240215
D20240215T180642_IFCB010_00688,detritus,0.9,20240215
D20240215T180642_IFCB010_00689,Lauderia_annulata,0.8022,20240215
D20240215T180642_IFCB010_00690,Leptocylindrus,1.0,20240215
D20240215T180642_IFCB010_00691,fiber,1.0,20240215
D20240215T180642_IFCB010_00692,detritus_transparent,0.8706,20240215
D20240215T180642_IFCB010_00693,detritus,0.9976,20240215
D20240215T180642_IFCB010_00694,detritus,1.0,20240215
D20240215T180642_IFCB010_00695,flagellate,0.749,20240215
D20240215T180642_IFCB010_00696,fiber,0.993,20240215
D20240215T180642_IFCB010_00697,nanoplankton_mix,0.6743,20240215
D20240215T180642_IFCB010_00698,fiber,0.98,20240215
D20240215T180642_IFCB010_00700,Bacillariophyceae,0.833,20240215
D20240215T180642_IFCB010_00701,detritus_transparent,0.9995,20240215
D20240215T180642_IFCB010_00702,detritus,0.9814,20240215
D20240215T180642_IFCB010_00703,nanoplankton_mix,0.994,20240215
D20240215T180642_IFCB010_00704,detritus,0.9976,20240215
D20240215T180642_IFCB010_00705,detritus_transparent,0.534,20240215
D20240215T180642_IFCB010_00706,Cryptophyta,1.0,20240215
D20240215T180642_IFCB010_00707,Heterocapsa_rotundata,0.9995,20240215
D20240215T180642_IFCB010_00708,Heterocapsa_rotundata,0.694,20240215
D20240215T180642_IFCB010_00709,fiber,0.997,20240215
D20240215T180642_IFCB010_00710,fiber,0.9746,20240215
D20240215T180642_IFCB010_00711,detritus,0.998,20240215
D20240215T180642_IFCB010_00712,nanoplankton_mix,0.615,20240215
D20240215T180642_IFCB010_00713,Heterocapsa_rotundata,0.984,20240215
D20240215T180642_IFCB010_00714,pennate,0.951,20240215
D20240215T180642_IFCB010_00715,detritus,0.986,20240215
D20240215T180642_IFCB010_00717,detritus,0.9844,20240215
D20240215T180642_IFCB010_00718,Asterionellopsis_glacialis,0.5806,20240215
D20240215T180642_IFCB010_00719,fiber,0.9985,20240215
D20240215T180642_IFCB010_00720,Corymbellus,0.5806,20240215
D20240215T180642_IFCB010_00721,Pyramimonas,1.0,20240215
D20240215T180642_IFCB010_00722,detritus,1.0,20240215
D20240215T180642_IFCB010_00723,nanoplankton_mix,0.946,20240215
D20240215T180642_IFCB010_00724,detritus,1.0,20240215
D20240215T180642_IFCB010_00725,nanoplankton_mix,0.9683,20240215
D20240215T180642_IFCB010_00726,flagellate,0.769,20240215
D20240215T180642_IFCB010_00727,fiber,0.8887,20240215
D20240215T180642_IFCB010_00728,detritus,0.998,20240215
D20240215T180642_IFCB010_00730,fiber,1.0,20240215
D20240215T180642_IFCB010_00731,nanoplankton_mix,0.9434,20240215
D20240215T180642_IFCB010_00732,fiber,0.994,20240215
D20240215T180642_IFCB010_00733,fiber,0.9956,20240215
D20240215T180642_IFCB010_00734,detritus,0.98,20240215
D20240215T180642_IFCB010_00736,nanoplankton_mix,0.7954,20240215
D20240215T180642_IFCB010_00737,Pyramimonas,0.839,20240215
D20240215T180642_IFCB010_00739,Cryptophyta,0.541,20240215
D20240215T180642_IFCB010_00740,detritus,0.869,20240215
D20240215T180642_IFCB010_00741,Bacillariophyceae,0.6577,20240215
D20240215T180642_IFCB010_00743,fiber,1.0,20240215
D20240215T180642_IFCB010_00744,fiber,0.954,20240215
D20240215T180642_IFCB010_00745,fiber,1.0,20240215
D20240215T180642_IFCB010_00746,nanoplankton_mix,0.9897,20240215
D20240215T180642_IFCB010_00747,nanoplankton_mix,0.997,20240215
D20240215T180642_IFCB010_00748,detritus,0.9907,20240215
D20240215T180642_IFCB010_00749,nanoplankton_mix,0.7554,20240215
D20240215T180642_IFCB010_00750,Bacillariophyceae,0.745,20240215
D20240215T180642_IFCB010_00752,nanoplankton_mix,0.9834,20240215
D20240215T180642_IFCB010_00753,Heterocapsa_rotundata,0.9873,20240215
D20240215T180642_IFCB010_00754,detritus,0.999,20240215
D20240215T180642_IFCB010_00755,detritus,1.0,20240215
D20240215T180642_IFCB010_00757,detritus,1.0,20240215
D20240215T180642_IFCB010_00758,Bacillariophyceae,0.9795,20240215
D20240215T180642_IFCB010_00759,detritus_transparent,0.9546,20240215
D20240215T180642_IFCB010_00760,Leptocylindrus,1.0,20240215
D20240215T180642_IFCB010_00761,detritus,1.0,20240215
D20240215T180642_IFCB010_00762,detritus_transparent,0.3179,20240215
D20240215T180642_IFCB010_00763,nanoplankton_mix,0.9805,20240215
D20240215T180642_IFCB010_00764,fiber,1.0,20240215
D20240215T180642_IFCB010_00765,flagellate,0.6094,20240215
D20240215T180642_IFCB010_00766,Cryptophyta,1.0,20240215
D20240215T180642_IFCB010_00767,detritus,1.0,20240215
D20240215T180642_IFCB010_00768,nanoplankton_mix,0.9805,20240215
D20240215T180642_IFCB010_00769,Asterionellopsis_glacialis,0.786,20240215
D20240215T180642_IFCB010_00771,nanoplankton_mix,0.989,20240215
D20240215T180642_IFCB010_00772,flagellate,0.2437,20240215
D20240215T180642_IFCB010_00773,Cryptophyta,1.0,20240215
D20240215T180642_IFCB010_00774,Cryptophyta,0.9985,20240215
D20240215T180642_IFCB010_00775,Bacillariophyceae,0.7495,20240215
D20240215T180642_IFCB010_00776,detritus_transparent,0.9844,20240215
D20240215T180642_IFCB010_00777,detritus,1.0,20240215
D20240215T180642_IFCB010_00778,detritus,0.855,20240215
D20240215T180642_IFCB010_00779,nanoplankton_mix,0.9966,20240215
D20240215T180642_IFCB010_00780,Stenosemella_pacifica,0.952,20240215
D20240215T180642_IFCB010_00781,nanoplankton_mix,0.9414,20240215
D20240215T180642_IFCB010_00782,Cryptophyta,0.979,20240215
D20240215T180642_IFCB010_00783,detritus,0.99,20240215
D20240215T180642_IFCB010_00784,detritus,0.9985,20240215
D20240215T180642_IFCB010_00785,fiber,1.0,20240215
D20240215T180642_IFCB010_00786,detritus,0.968,20240215
D20240215T180642_IFCB010_00787,Cryptophyta,1.0,20240215
D20240215T180642_IFCB010_00789,Asterionellopsis_glacialis,0.9165,20240215
D20240215T180642_IFCB010_00790,nanoplankton_mix,0.999,20240215
D20240215T180642_IFCB010_00791,detritus,1.0,20240215
D20240215T180642_IFCB010_00792,detritus,0.995,20240215
D20240215T180642_IFCB010_00793,fiber,1.0,20240215
D20240215T180642_IFCB010_00794,Heterocapsa_rotundata,1.0,20240215
D20240215T180642_IFCB010_00795,Bacillariophyceae,0.9907,20240215
D20240215T180642_IFCB010_00796,detritus,0.9756,20240215
D20240215T180642_IFCB010_00797,Cryptophyta,0.9966,20240215
D20240215T180642_IFCB010_00798,fiber,1.0,20240215
D20240215T180642_IFCB010_00799,pennate,0.5156,20240215
D20240215T180642_IFCB010_00800,detritus,0.9966,20240215
D20240215T180642_IFCB010_00801,Bacillariophyceae,0.937,20240215
D20240215T180642_IFCB010_00803,Bacillariophyceae,0.5415,20240215
D20240215T180642_IFCB010_00804,fiber,0.999,20240215
D20240215T180642_IFCB010_00805,nanoplankton_mix,0.497,20240215
D20240215T180642_IFCB010_00806,detritus,1.0,20240215
D20240215T180642_IFCB010_00808,detritus_transparent,0.4807,20240215
D20240215T180642_IFCB010_00810,nanoplankton_mix,0.937,20240215
D20240215T180642_IFCB010_00811,nanoplankton_mix,0.9995,20240215
D20240215T180642_IFCB010_00812,nanoplankton_mix,0.641,20240215
D20240215T180642_IFCB010_00813,detritus,1.0,20240215
D20240215T180642_IFCB010_00814,fiber,0.8276,20240215
D20240215T180642_IFCB010_00815,Cryptophyta,0.4033,20240215
D20240215T180642_IFCB010_00816,detritus,0.991,20240215
D20240215T180642_IFCB010_00817,Leptocylindrus,1.0,20240215
D20240215T180642_IFCB010_00818,Cryptophyta,0.99,20240215
D20240215T180642_IFCB010_00819,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00820,Syracosphaera_pulchra,0.995,20240215
D20240215T180642_IFCB010_00821,detritus,0.9976,20240215
D20240215T180642_IFCB010_00823,detritus,0.998,20240215
D20240215T180642_IFCB010_00824,fiber,0.9985,20240215
D20240215T180642_IFCB010_00829,nanoplankton_mix,0.72,20240215
D20240215T180642_IFCB010_00830,Asterionellopsis_glacialis,0.591,20240215
D20240215T180642_IFCB010_00831,Pyramimonas,0.877,20240215
D20240215T180642_IFCB010_00832,fiber,0.9976,20240215
D20240215T180642_IFCB010_00833,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00834,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00835,detritus_transparent,0.613,20240215
D20240215T180642_IFCB010_00836,detritus,0.999,20240215
D20240215T180642_IFCB010_00837,Bacillariophyceae,0.981,20240215
D20240215T180642_IFCB010_00838,Cryptophyta,0.961,20240215
D20240215T180642_IFCB010_00839,detritus_transparent,0.9995,20240215
D20240215T180642_IFCB010_00840,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00841,detritus_transparent,0.5757,20240215
D20240215T180642_IFCB010_00842,nanoplankton_mix,0.9966,20240215
D20240215T180642_IFCB010_00843,detritus,1.0,20240215
D20240215T180642_IFCB010_00844,detritus,0.7007,20240215
D20240215T180642_IFCB010_00845,Asterionellopsis_glacialis,0.992,20240215
D20240215T180642_IFCB010_00846,detritus,0.9717,20240215
D20240215T180642_IFCB010_00847,Cryptophyta,0.99,20240215
D20240215T180642_IFCB010_00850,nanoplankton_mix,0.9927,20240215
D20240215T180642_IFCB010_00851,detritus,0.808,20240215
D20240215T180642_IFCB010_00852,detritus,0.6606,20240215
D20240215T180642_IFCB010_00853,detritus_transparent,0.9736,20240215
D20240215T180642_IFCB010_00854,pennate,0.6914,20240215
D20240215T180642_IFCB010_00855,fiber,0.992,20240215
D20240215T180642_IFCB010_00856,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00857,detritus,0.9995,20240215
D20240215T180642_IFCB010_00858,nanoplankton_mix,0.996,20240215
D20240215T180642_IFCB010_00859,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00860,Bacillariophyceae,0.9966,20240215
D20240215T180642_IFCB010_00861,fiber,1.0,20240215
D20240215T180642_IFCB010_00862,detritus_transparent,0.9897,20240215
D20240215T180642_IFCB010_00863,nanoplankton_mix,0.945,20240215
D20240215T180642_IFCB010_00864,Cryptophyta,0.816,20240215
D20240215T180642_IFCB010_00865,detritus,1.0,20240215
D20240215T180642_IFCB010_00866,Leptocylindrus,1.0,20240215
D20240215T180642_IFCB010_00867,nanoplankton_mix,0.9507,20240215
D20240215T180642_IFCB010_00868,Asterionellopsis_glacialis,0.834,20240215
D20240215T180642_IFCB010_00869,Stenosemella_pacifica,0.992,20240215
D20240215T180642_IFCB010_00870,detritus_transparent,0.49,20240215
D20240215T180642_IFCB010_00871,nanoplankton_mix,0.991,20240215
D20240215T180642_IFCB010_00872,fiber,0.9893,20240215
D20240215T180642_IFCB010_00873,nanoplankton_mix,0.5234,20240215
D20240215T180642_IFCB010_00874,detritus,1.0,20240215
D20240215T180642_IFCB010_00875,fiber_TAG_external_detritus,0.87,20240215
D20240215T180642_IFCB010_00876,detritus,0.9985,20240215
D20240215T180642_IFCB010_00877,flagellate,0.941,20240215
D20240215T180642_IFCB010_00878,Guinardia_delicatula,1.0,20240215
D20240215T180642_IFCB010_00879,detritus,0.9995,20240215
D20240215T180642_IFCB010_00880,nanoplankton_mix,0.9995,20240215
D20240215T180642_IFCB010_00881,nanoplankton_mix,0.5996,20240215
D20240215T180642_IFCB010_00883,flagellate,0.659,20240215
D20240215T180642_IFCB010_00885,flagellate_morphotype3,0.75,20240215
D20240215T180642_IFCB010_00886,detritus_transparent,0.6055,20240215
D20240215T180642_IFCB010_00888,detritus_transparent,0.8647,20240215
D20240215T180642_IFCB010_00889,detritus,0.7188,20240215
D20240215T180642_IFCB010_00890,fiber,0.9873,20240215
D20240215T180642_IFCB010_00891,detritus,0.9995,20240215
D20240215T180642_IFCB010_00893,detritus_transparent,0.968,20240215
D20240215T180642_IFCB010_00894,fiber,0.786,20240215
D20240215T180642_IFCB010_00895,fiber,1.0,20240215
D20240215T180642_IFCB010_00896,detritus,0.9937,20240215
D20240215T180642_IFCB010_00897,Bacillariophyceae,0.9385,20240215
D20240215T180642_IFCB010_00898,nanoplankton_mix,0.6875,20240215
D20240215T180642_IFCB010_00899,Bacillariophyceae,0.463,20240215
D20240215T180642_IFCB010_00900,detritus,0.9995,20240215
D20240215T180642_IFCB010_00901,Heterocapsa_rotundata,0.962,20240215
D20240215T180642_IFCB010_00902,detritus,0.9995,20240215
D20240215T180642_IFCB010_00903,detritus,0.7554,20240215
D20240215T180642_IFCB010_00904,nanoplankton_mix,0.999,20240215
D20240215T180642_IFCB010_00905,Heterocapsa_rotundata,1.0,20240215
D20240215T180642_IFCB010_00906,fiber,1.0,20240215
D20240215T180642_IFCB010_00907,detritus,0.986,20240215
D20240215T180642_IFCB010_00908,Heterocapsa_rotundata,0.9507,20240215
D20240215T180642_IFCB010_00909,detritus,1.0,20240215
D20240215T180642_IFCB010_00910,nanoplankton_mix,0.6597,20240215
D20240215T180642_IFCB010_00911,nanoplankton_mix,0.7085,20240215
D20240215T180642_IFCB010_00912,Rhizosolenia,1.0,20240215
D20240215T180642_IFCB010_00913,nanoplankton_mix,0.9995,20240215
D20240215T180642_IFCB010_00914,fiber,1.0,20240215
D20240215T180642_IFCB010_00915,detritus_transparent,0.9375,20240215
D20240215T180642_IFCB010_00916,detritus,0.972,20240215
D20240215T180642_IFCB010_00917,pennate,0.2944,20240215
D20240215T180642_IFCB010_00919,detritus_transparent,0.876,20240215
D20240215T180642_IFCB010_00920,nanoplankton_mix,0.9253,20240215
D20240215T180642_IFCB010_00921,nanoplankton_mix,0.9873,20240215
D20240215T180642_IFCB010_00922,Bacillariophyceae,0.9863,20240215
D20240215T180642_IFCB010_00924,detritus,0.999,20240215
D20240215T180642_IFCB010_00925,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00926,fiber,1.0,20240215
D20240215T180642_IFCB010_00927,fiber,0.983,20240215
D20240215T180642_IFCB010_00928,detritus,0.9526,20240215
D20240215T180642_IFCB010_00929,Pyramimonas,0.6035,20240215
D20240215T180642_IFCB010_00930,flagellate,0.5005,20240215
D20240215T180642_IFCB010_00931,nanoplankton_mix,0.9907,20240215
D20240215T180642_IFCB010_00932,detritus,1.0,20240215
D20240215T180642_IFCB010_00933,Dinobryon,1.0,20240215
D20240215T180642_IFCB010_00934,Bacillariophyceae,0.599,20240215
D20240215T180642_IFCB010_00935,fiber_TAG_external_detritus,0.6577,20240215
D20240215T180642_IFCB010_00936,detritus,0.993,20240215
D20240215T180642_IFCB010_00937,nanoplankton_mix,0.9995,20240215
D20240215T180642_IFCB010_00938,detritus,0.9775,20240215
D20240215T180642_IFCB010_00939,fiber_TAG_external_detritus,0.5264,20240215
D20240215T180642_IFCB010_00940,nanoplankton_mix,0.993,20240215
D20240215T180642_IFCB010_00941,Bacillariophyceae,0.7188,20240215
D20240215T180642_IFCB010_00942,detritus,0.876,20240215
D20240215T180642_IFCB010_00943,nanoplankton_mix,0.7993,20240215
D20240215T180642_IFCB010_00944,fiber,1.0,20240215
D20240215T180642_IFCB010_00945,detritus,0.796,20240215
D20240215T180642_IFCB010_00946,nanoplankton_mix,0.732,20240215
D20240215T180642_IFCB010_00947,detritus,0.9995,20240215
D20240215T180642_IFCB010_00948,fiber,1.0,20240215
D20240215T180642_IFCB010_00949,detritus,0.986,20240215
D20240215T180642_IFCB010_00950,nanoplankton_mix,0.9194,20240215
D20240215T180642_IFCB010_00951,fiber,1.0,20240215
D20240215T180642_IFCB010_00952,detritus,0.998,20240215
D20240215T180642_IFCB010_00953,nanoplankton_mix,0.985,20240215
D20240215T180642_IFCB010_00954,Pseudochattonella_farcimen,0.746,20240215
D20240215T180642_IFCB010_00955,Cryptophyta,0.5015,20240215
D20240215T180642_IFCB010_00956,detritus,0.999,20240215
D20240215T180642_IFCB010_00957,Leptocylindrus,0.983,20240215
D20240215T180642_IFCB010_00958,Karenia,0.4854,20240215
D20240215T180642_IFCB010_00960,nanoplankton_mix,0.9956,20240215
D20240215T180642_IFCB010_00961,detritus,0.9995,20240215
D20240215T180642_IFCB010_00963,detritus,0.796,20240215
D20240215T180642_IFCB010_00964,nanoplankton_mix,0.93,20240215
D20240215T180642_IFCB010_00965,Bacillariophyceae,0.904,20240215
D20240215T180642_IFCB010_00966,detritus,1.0,20240215
D20240215T180642_IFCB010_00967,nanoplankton_mix,0.98,20240215
D20240215T180642_IFCB010_00968,fiber,0.992,20240215
D20240215T180642_IFCB010_00969,Cylindrotheca,1.0,20240215
D20240215T180642_IFCB010_00970,Warnowia,0.6245,20240215
D20240215T180642_IFCB010_00971,Bacillariophyceae,0.4492,20240215
D20240215T180642_IFCB010_00972,fiber,0.9995,20240215
D20240215T180642_IFCB010_00973,Cryptophyta,0.985,20240215
D20240215T180642_IFCB010_00974,nanoplankton_mix,0.721,20240215
D20240215T180642_IFCB010_00975,nanoplankton_mix,0.9746,20240215
D20240215T180642_IFCB010_00976,detritus,1.0,20240215
D20240215T180642_IFCB010_00977,detritus,1.0,20240215
D20240215T180642_IFCB010_00978,fiber,0.787,20240215
D20240215T180642_IFCB010_00979,fiber,0.997,20240215
D20240215T180642_IFCB010_00981,detritus,1.0,20240215
D20240215T180642_IFCB010_00983,detritus,0.9976,20240215
D20240215T180642_IFCB010_00984,detritus,0.4878,20240215
D20240215T180642_IFCB010_00985,flagellate,0.974,20240215
D20240215T180642_IFCB010_00987,nanoplankton_mix,1.0,20240215
D20240215T180642_IFCB010_00988,flagellate,0.9355,20240215
D20240215T180642_IFCB010_00989,Dactyliosolen_fragilissimus,0.823,20240215
D20240215T180642_IFCB010_00990,detritus,0.9873,20240215
D20240215T180642_IFCB010_00991,detritus,1.0,20240215
D20240215T180642_IFCB010_00992,detritus,0.9424,20240215
D20240215T180642_IFCB010_00993,Bacillariophyceae,0.6787,20240215
D20240215T180642_IFCB010_00994,detritus,0.6133,20240215
D20240215T180642_IFCB010_00995,Cryptophyta,0.7456,20240215
D20240215T180642_IFCB010_00996,detritus,0.998,20240215
D20240215T180642_IFCB010_00997,detritus_transparent,0.958,20240215
D20240215T180642_IFCB010_00998,detritus,0.999,20240215
D20240215T180642_IFCB010_00999,nanoplankton_mix,0.9897,20240215
D20240215T180642_IFCB010_01000,detritus,0.4985,20240215
D20240215T180642_IFCB010_01002,fiber,0.9995,20240215
D20240215T180642_IFCB010_01003,detritus,0.9995,20240215
D20240215T180642_IFCB010_01004,fiber,0.9995,20240215
D20240215T180642_IFCB010_01005,nanoplankton_mix,0.862,20240215
D20240215T180642_IFCB010_01006,nanoplankton_mix,0.9985,20240215
D20240215T180642_IFCB010_01007,fiber,1.0,20240215
D20240215T180642_IFCB010_01008,Bacillariophyceae,0.9976,20240215
D20240215T180642_IFCB010_01009,fiber_TAG_external_detritus,0.849,20240215
D20240215T180642_IFCB010_01010,nanoplankton_mix,0.982,20240215
D20240215T180642_IFCB010_01011,Bacillariophyceae,0.5225,20240215
D20240215T180642_IFCB010_01012,fiber,0.692,20240215
D20240215T180642_IFCB010_01013,fiber,1.0,20240215
D20240215T180642_IFCB010_01015,detritus,1.0,20240215
D20240215T180642_IFCB010_01016,detritus,0.9907,20240215
D20240215T180642_IFCB010_01017,detritus,0.9253,20240215
D20240215T180642_IFCB010_01019,detritus_transparent,0.6665,20240215
D20240215T180642_IFCB010_01020,fiber,0.998,20240215
D20240215T180642_IFCB010_01021,Leptocylindrus,1.0,20240215
D20240215T180642_IFCB010_01022,flagellate,0.2727,20240215
D20240215T180642_IFCB010_01023,nanoplankton_mix,0.998,20240215
D20240215T180642_IFCB010_01024,detritus,0.9995,20240215
D20240215T180642_IFCB010_01025,detritus,0.999,20240215
